preco,media_10_dias,media_20_dias
0.021831509658748693,7.136285135000975e-05,-0.0020690566961185652
-0.007744466697301,-0.002433211248875189,-0.0011685486701678016
0.004063335803703438,-0.002825812525077964,-0.0014436588875570422
0.05322896387781295,-0.002038629948789783,0.0004335756367712662
-0.010812497155397338,0.005460809297792579,0.003989662277040118
-0.010812497155397338,0.0040625729087215845,0.003388510890346197
0.00862713084812139,0.002591274030692148,0.0027888397740705173
-0.019707381770406762,0.006860746569420151,0.003277330670488965
-0.03700929611176651,0.004906527748175016,0.00193451358242136
0.0060702271970720645,0.0005312838281517074,0.0008500087380047816
0.03856927428588808,0.0005790566460923685,0.00035106600440837354
-0.03159230555770964,0.002462334855169779,9.428956408896738e-05
-0.001539131073172939,-9.758908386725551e-05,-0.00138826773526457
0.0017008069274115911,-0.0006596245487147101,-0.0012754092790903115
-0.018888529365964857,-0.005570948879986659,-0.0002000716296173266
-0.03142324678053576,-0.0063592478748146775,-0.0012902536429111322
0.0112406648053609,-0.008338538743402069,-0.0030138688739125286
-0.02253210671997774,-0.008181880230181626,-0.0008203592402784565
0.00456657369532909,-0.008306828216957385,-0.001775381864131731
0.014568046146461455,-0.004178599931484506,-0.0017928422648019193
0.014568046146463232,-0.003462722833322829,-0.001342964701205318
0.028324145474439177,-0.006181537658584091,-0.0016737130018622537
0.03049945756997019,-0.00016209074005324453,5.163239705119338e-05
-0.001440978159905626,0.003021306858232542,0.0013307587309618896
-0.009569780952155327,0.0027168741844523225,-0.001383910920613296
0.005000960635803686,0.0038092716226820755,-0.0013190828897871043
-0.00838470075967468,0.007637771524698245,-0.0005306483375688842
-0.00838470075967468,0.005688643175266961,-0.001416561255029869
-0.005899428698658227,0.00707167748771198,-0.000810560001236027
-0.017067213308822105,0.005954836413621045,0.0007942072248896537
0.0018135358561135462,0.0027354962643002523,-0.0003784481635058512
-0.006046089259011289,0.0014271870541477938,-0.0023367052045140113
0.000560627427703686,-0.0019473018227946781,-0.0009572242973057143
0.004353641999576219,-0.00489222012188506,-0.000854050213400015
0.004353641999575331,-0.004316099981950927,-0.0007323174890938589
0.005808208898221423,-0.0029263839160167393,0.000478869216955502
-0.040272543353416346,-0.0028712704325215554,0.0023835890212016153
0.008730792858325565,-0.0059586511606335435,-0.00014411711065509536
0.03155587292375461,-0.00433102143745856,0.0013789253070193297
0.007876043754931672,-0.0007020600133591515,0.0026596428722589494
0.0016772498856809648,0.0018339604586667946,0.0023103939889157488
0.0016772498856800766,0.0018199281927770983,0.0016542625161193314
0.02113398326946747,0.0026085645360520715,0.00033628583784128807
-0.005912864508734295,0.00469736574648838,-0.0001417630096556266
0.011771165903165404,0.0036900602700615792,-0.0003538641976694734
0.007258365191230354,0.004506914759176972,0.0007470175176385041
0.016334637012464626,0.00469178246878954,0.0008744231283719373
-0.013790410303597511,0.010345827251121875,0.0021835347584833187
-0.013790410303597511,0.007911579795421453,0.0018830231115511964
0.003718532859630308,0.0033833813632870857,0.0014627673599818536
-0.028610977161194207,0.002974547929771809,0.0025350002991961773
0.009062347556820782,-0.00022834429798734845,0.0009092212243198006
-0.019010820514477444,0.0005133945570081622,0.0016894937041787017
-0.0002491591512390201,-0.003438128439799293,0.0006315980527613618
-0.0002491591512381319,-0.002851434190369595,0.0003963826073318799
-0.00024915915123724375,-0.003943287058706169,0.00016288780955697746
-0.014454156038276267,-0.00462782207810708,-0.00013839065462928346
0.0019041162800137457,-0.007628455229623299,0.0009956990346502437
0.005754870936288903,-0.006083269952321224,0.0006732319246109952
0.02668490411522839,-0.0041599993338152785,-0.00048154427533653177
0.003626251496200439,-0.001906815877411816,0.0005144323204868684
-0.0021530452535882816,0.0013117066519008347,0.0006164703376496661
-0.0021530452535882816,0.00016028386595756672,0.0004198207095722495
0.011012360425913137,0.0018487186330826688,-0.000672501255280622
-0.017379603303333546,0.0030096545218212256,0.00017080141868142107
-0.002109087039483093,0.001260106087874746,-0.0012806740161490637
0.003214655908334585,0.0010757994948775718,-0.0017342654367054067
-0.02338940681632895,0.0028073729107678247,-0.002372238496548995
0.0008608523866628914,0.0002504305830388631,-0.0028885249022065906
0.0008608523866628914,-0.0002341967960131086,-0.0021776994424520524
0.00023203790677150948,-0.0027532168634136767,-0.0023331258737764315
-0.024515144133655298,-0.0030784889639550173,-0.0009040429140023676
-0.010598283389227525,-0.005245717480908851,-0.002564427234027278
0.021428289293658587,-0.006033393842418633,-0.0021152551821614907
0.015654295679692787,-0.005128886977964875,-0.0010639966213741303
0.00487528717108443,-0.0018706365730833951,-0.00029109769662838403
0.004875287171083542,-0.0012128500660866237,-3.8971438091728317e-05
0.03674570572597524,-0.0010906847334872793,0.0009167783968004883
-0.005356496306284875,0.00502827223746749,0.0026473868041776427
-0.03135817736091706,0.004418096072960509,0.0020951617119280286
0.014788668949102579,0.0011839776421620485,-0.0007864691170968996
-0.0003151436202468716,0.0026791330546904746,-0.00023095409024875835
-0.005367837837574108,0.0051190380503145505,-0.00013413468528433725
-0.005367837837573219,0.00556697969546871,-0.00029239343042064547
0.01289799168584338,0.002889561739737978,-0.001129904586606223
0.002378038133572069,0.0026531589412979173,0.0004134421596493354
-0.015008882447644645,0.00239047350144439,0.0006379255967186026
0.010626841309696822,0.00036038489787237893,-0.00029445291756058367
0.014167213592275019,-0.0021685518859353436,0.0014495667942044932
-0.0065890317699572876,-0.00017033256774201533,0.002149040241985034
-0.006589031769958176,0.0022088717854460427,0.0017593618490669982
0.00625358219898331,9.03917679506705e-05,0.0013985321007421447
-0.010469238876569698,0.0007639300610549071,0.002919713207393926
0.0022979020307190012,0.00020592572997113479,0.002836922227789529
-0.007093730751925875,0.0009591699881479343,0.0019085838026047242
0.007126908858375636,-0.001023223025340414,0.000774792522913792
-0.003576997217902722,-0.0005229135339366309,0.0009008190665067417
-0.003576997217901834,0.0005641519120258565,0.00046575043824503837
-0.010274637561463074,-0.000824542560485142,-0.0014783457441636116
-0.0006164593104482918,-0.003234879069610841,-0.0017432042319471819
-0.0006110165430612824,-0.0026406804912690873,-0.00027482301052117464
0.006515935569042952,-0.0020468325990119496,-0.0010004152616396311
0.015051515531328441,-0.002009269589393625,-0.0006476374506121374
-0.002126541819548855,0.0005530534072155646,0.000386610568396506
-0.002126541819548855,0.00010122247793020733,0.00052948790858931
-0.0066392811270921115,0.0005841153183219205,-0.00019699916603244105
-0.0037980838108593318,-0.000795348483147329,-0.0006509025446614913
-0.002603029861667494,-0.0008213381749770932,-0.00012747158206760645
-0.01860632662680395,-0.0007268757499012679,-0.0007655949008826823
0.010212641270845424,-0.001562466304916299,-0.0023840359359050822
0.002273808803063382,-0.0004836925268474346,-0.0015467589458424413
0.00227380880306427,-0.00019382122000610735,-0.001108475507670903
-0.000800493681767378,-0.0006079402419461033,-0.0012993740872477844
-0.01026670726196155,-0.002191349216954741,-0.0008227749014944052
0.014567947793342029,-0.0029920213516261285,-0.0014455256146455042
-0.0009881298052176746,-0.001345286047497396,-0.00037564306330839514
-0.002429425867227053,-0.0007777858355986211,-0.0007799515334605545
0.0013818624559540638,-0.0006412180604540296,-0.0007232879578999984
0.0013818624559531756,-0.00024745192953190553,-0.00047796104029185216
-0.004018001472656074,0.0017639746052724448,0.00010226537139335079
-0.0030641336675012454,0.00034167823805208997,-6.5758709302699e-05
-0.006611393678739752,-0.0001899857093201618,-0.0001861878182509713
-0.020722938050110606,-0.0010728614479944554,-0.0008336459535778218
-0.003320476077528056,-0.0030084984473131016,-0.0025907732940897432
0.008391259595951439,-0.002295543812081746,-0.0026435240279836236
0.008391259595951439,-0.0029706642558009477,-0.0021427829613474003
0.007036250606990535,-0.0020744300543897864,-0.0014092544523434114
-0.0025542573234940136,-0.001153015123711576,-0.0008845688018350728
0.003433954321163668,-0.0015515776879819754,-0.0008773026789299365
-0.0019680519252549544,-0.0013777679561126632,0.00024105079325664747
-0.012608892620186829,-0.0011650263688460782,-0.0003765265857742506
0.006033458189093288,-0.0020856142093004237,-0.0010886210457670131
0.0060334581890924,-0.0008294892598934567,-0.0009312108701404753
0.00044208091248965076,0.001910696431147052,-0.0006112039789121226
-0.01951870393234234,0.002304404765360424,-5.693262787520581e-05
0.007798772082757033,-0.00042615958780167773,-0.0017294439440034282
0.02050868831499475,-0.0005509342280625162,-0.0013316885824830038
0.035647629832242345,0.0007014705098224994,-0.00025447098914987976
-0.002339742699806635,0.004543953667844214,0.0013914318899237443
-0.002339742699805747,0.003974755783622719,0.0012146178102137029
0.018168664291416725,0.003956912894922837,0.001326973898093442
-0.01011265540405315,0.007126939693172574,0.0024246115912740507
-0.012930753859377475,0.005499502454548555,0.0023079661675780017
-0.03474575486456999,0.003574774372642864,0.002778147261716768
0.0008842319646724661,-2.1054194414560357e-05,0.0012103818485025286
0.0008842319646715779,0.001932118131050764,0.0008188727549507391
0.0008842319646715779,0.0012311453625377666,0.00042502344181638563
0.008031807362611332,-0.0006672786011483467,0.00010072695953411426
0.011000892511208171,-0.0033333608681971327,0.0006283967945401869
0.016596580660340976,-0.0019895770008524494,0.0010023020000859972
0.0031472180732015076,-7.721253427117603e-05,0.0019470878325229535
-0.0018660133281462876,-0.0015810684021069221,0.0027385734428779784
-0.005886731507491305,-0.0007670087956110905,0.002337510412824706
-0.005886731507491305,-8.27707288024726e-05,0.0017278846231576495
-0.011462040384536465,0.0027767992659146756,0.0013922499562983859
-0.02080818037586507,0.0015184958470504384,0.0017234145033357962
0.013060032337439687,-0.0006531397780680237,0.00028112643787903124
0.024359800958433375,0.000559545174431797,-4.606273962348695e-05
0.000537664299551821,0.0022213131517574425,-0.0005287395540474193
-0.0019837994845772755,0.0011829589417429176,-0.00038462252631177307
-0.0019837994845772755,-0.0006589431133159351,-0.00037103471073329786
-0.004246703684201769,-0.0011716656704825468,-0.0013732512446917866
-0.014345320311697662,-0.0014165930001484028,-0.001095413431361436
7.798813158377271e-05,-0.0022725224824400314,-0.0011907082855024953
0.010225332102882234,-0.0016807029567571519,0.0005216556110996251
-0.0003593031416802006,0.0004884471594266415,0.0009977214119469835
-0.0003593031416802006,0.0024826305434020313,0.0009330881161053739
-0.0003593031416802006,0.001170359147483424,0.000868800716184559
0.011752065979255377,-0.0012679405611022432,0.0004565350109793087
-0.01687884804922657,-0.00013358139230223998,0.0005191257774956881
0.045237733978334305,-0.0016378447563765164,-0.0011511829617685265
-0.005662804658852494,0.0032050874322822054,0.0010368397504727511
0.0064709700778848855,0.0030229766661351576,0.0008280969740805944
-0.010458634329412853,0.005095297816432698,0.0014653259302166433
-0.010458634329411964,0.003961513377819692,0.0011957024369051439
-0.026218437821340146,0.0018597811085800942,0.0011984522811729903
0.0013291294246728924,-0.0008151195839092296,0.0008094398789149082
-0.008331328342713995,-0.0006502508978316612,0.0002569439267539053
-0.009422974761692515,-0.001454532878868875,-0.0013446597313242492
0.010727673513858171,-0.0034982707373494293,-0.0018458924369886276
0.0031959706728539317,-0.0007869231635568852,-0.0011886660080469014
0.0031959706728539317,-0.00481891664889833,-0.0009187234786178777
0.003922201449499951,-0.003926790408327996,-0.0005414927742855014
0.012660391040851593,-0.004202969362279596,0.0003458965478788656
0.014582313812241843,-0.0018952871286419537,0.0009893296435317112
-0.010620000252746564,0.00062902277551391,0.0012517232164892533
0.016645435560546318,0.0021659528088262547,0.0007129436932427069
-0.008143831185224215,0.0037354206521458266,0.0015947419576534116
-0.008143831185223327,0.0037136655098644056,0.0011773555550114168
-0.022664545937836067,0.003780543036136841,0.0001927776171539719
-0.0023285773299202006,0.00039987468956947936,-0.00018268510989649656
0.004788434494934712,-0.00016121456678508395,-0.0024618150090098823
-0.0057439667827337,-1.0097921236962293e-06,-0.0019352878218015235
0.01218128328228385,-0.0009584774397337625,-0.002550204026355196
0.0004763701965462275,-0.0009526624301869902,-0.001408106854605684
0.0004763701965462275,-0.0023245712412567343,-0.000869631171576124
-0.025356793215889795,-0.0012217305245441068,0.00044334340572582676
0.004616649503343062,-0.0053965330911047715,-0.0009096417544443014
-0.026176919687877387,-0.004142530758517005,-0.000270112622808405
-0.007868831491813388,-0.0058861190870880264,-0.00109370523024932
0.010604614765089337,-0.004372503408737849,-0.001978955544375438
0.01060461476508845,-0.003135785035812688,-0.0016125423114115023
0.010604614765090226,-0.0026141450278682754,-0.0012463502340693822
0.006719547227104883,-0.00101687413788909,-0.0009145203223912546
-0.005161380343149169,-0.001640741620675179,-0.0012114270186343035
0.014186992967381684,-0.002213315207571398,-0.0021843320086896156
0.0031213179754390197,-0.0009059701712734736,-0.0009875854832408493
-0.013145827453236336,0.0020701117204247055,-0.00170602765758332
0.0021716307528700796,0.0002976189797951889,-0.0019371290537018027
0.0021716307528700796,0.0032355278235156604,-0.0014359427280457027
0.0026764560558429906,0.004260277968018755,-0.0001700005861664522
0.008570491007675152,0.0034573283982055614,7.187041033684949e-05
0.015977177659031838,0.0032410334266730345,0.00023768705880566898
-0.010719893422063365,0.003773341175555167,0.0013288773391986197
-0.01344115275824187,0.002001127015996751,0.00015766404173600534
-0.0008726177054185769,0.0011528093171904175,-0.0005289149674423399
-0.0008726177054185769,-0.000352142637507491,-0.0005982750144868376
0.006906121212463923,-0.0007529614332204559,0.0007044917994196709
-0.02292066197047138,0.001253384448672179,0.0008113708113519635
0.0027219462022936014,-0.00124165444126767,0.001037204438050665
0.0024625192898684034,-0.0011812229190981682,0.0015693700885330841
0.011987675304033552,-0.0012019936150062804,0.0011473442712661708
0.0018522519871613241,-0.0008818520165476684,0.0011903474723844454
0.001852251987160436,-0.00232792763595846,0.0007339320002532901
0.009113480088108084,-0.0010531213234727943,0.000481839378310589
0.015522562305960719,0.0012182177232791247,0.0011863923670478727
-0.012573843546235253,0.002882860681936883,0.0012574368002464809
0.0035394722616963747,0.0016979034540183235,0.0004674182380801639
-0.021432925115540513,0.0013674051620755634,0.0013110811268051137
-0.0008954471481503745,0.00150293779372479,0.00012480921395052746
-0.0008954471481503745,0.0011320731644834936,-2.8499248554858525e-05
-0.002429070179228887,0.0007893713255118229,-0.00020712930065247548
-0.0016086373838613,-0.0006373964512693675,-0.0007572573145973038
6.700550153215801e-05,-0.0009751595531088952,-0.0016482852154924288
0.006807546551158339,-0.0011495106577141811,-0.0010981087121528788
0.0031035240662440344,-0.0013798996529255092,-7.990761865173113e-05
0.001082000100574021,-0.002644222884563341,0.00011755016682890584
0.001082000100574021,-0.0012697349653869594,0.00021489992081757947
0.017398377190259495,-0.0015364334203225027,-8.202463132356286e-05
-0.013710960280930884,0.0023878537043664494,0.001944730452058785
-0.0015429919010312432,0.0010932914308563468,0.0011141718394211964
0.006145682600864788,0.0010296443020196833,0.0009118694689327356
-0.008694791120105627,0.001894661293800226,0.0006266106669041704
-0.0011830187090424715,0.0011753470706086233,9.746921658493335e-05
-0.0011830187090433597,0.0010460649354717688,-5.4349217466942434e-05
-0.003965474328335716,0.00024432064600521386,-0.00056902676947157
0.0015561799268910548,-0.0004577992328762548,-0.0015510685232165144
0.0037669611019994775,-0.000410727652521814,-0.0008385866238853623
-0.007198343733278989,-0.00014326153695520816,-0.0008352731391960688
-0.0013780579730982012,-0.00259992737428405,-0.00010948895941798042
0.002204891040850754,-0.0013585821840864654,-0.00013284039301630912
0.002204891040850754,-0.0009873643761126871,2.1107025578004368e-05
-0.004589375821452357,-0.0013919942868234614,0.0002524351946027181
-0.01671831868692486,-0.0009714236736373394,0.00010498499351907498
-0.0015385256360369581,-0.002491238832608822,-0.0007120155272950512
-0.006500741110422759,-0.002527876667314466,-0.001123089817867573
0.010099656458773865,-0.00275741081146208,-0.0015848186882045923
0.007077745320032136,-0.001957688583447137,-0.0011583858787744816
0.007077745320032136,-0.0016724161805443671,-0.0008737691054552243
0.034296088054706075,-0.0002474007736541495,-0.0014235353977563037
0.006311355200591784,0.0033016682117397167,0.0009452988543365848
0.007493618737548502,0.0037362310719712966,0.001341139995863827
-0.009992850524373154,0.004310643307113615,0.0014115196522812568
-0.014436059031051052,0.0037891285481430614,0.0013686650666482336
-0.006666940887822825,0.004014398016194853,0.0007120664097399754
-0.006666940887824602,0.003481964588766928,0.0004472538171693685
-0.012418816005143718,0.0034176562454275583,0.00032452443700048406
-0.0007526067668504055,0.001152325536227572,-0.0003782526662607921
0.002270823714930259,0.00036635885608848895,-0.0006098575965287623
-0.00020382529942608585,-0.00010858873711949713,-0.00012715072983304765
-0.007610641007102181,-0.0034699952988024307,-6.609614921693208e-05
0.004580877522576188,-0.004837479227084884,-0.0005545417671557473
0.0045808775225752996,-0.005154796895757485,-0.00044036767531530074
0.006336476799847723,-0.0037153518265604646,2.0942943305790607e-05
-0.021212416190490302,-0.0016475108258209303,0.0011744808577285326
0.019301747925270618,-0.0030743880559462866,0.0002075163308692396
-0.001444628228783884,-0.0005438853722017356,0.0014620324151417563
0.0030873906749873115,0.0005760321691417047,0.0008931520568564721
0.0014588278346181482,0.0009594586838703734,0.0006921014807454995
0.0014588278346181482,0.0008766056242892617,0.0004109771583120647
0.005468173250824826,0.0010458318694261948,-0.0012175085061985058
-0.021296573238430483,0.002365315746109431,-0.00127140965605399
-0.0023254117836044585,-0.00020242871037634558,-0.0027052444487418725
-0.024690782545188306,-0.0008960424009956114,-0.0023223775889125164
0.03979370814194105,-0.0039319607199468365,-0.0027691729475893823
0.0028536256758719958,0.002070453004916928,-0.0005425161597765182
0.0028536256758719958,0.0004112257786639262,-7.293822285170393e-05
-0.024611545573923088,0.0008425008194263839,0.0007082759317613707
0.02052379609581223,-0.0018839559066607947,-0.00044225771599482044
-0.009048685624160946,-3.377550428496079e-05,0.0004281146331850394
0.014698672092732679,-0.0010767278703767147,9.66932268475773e-07
